sample_index,base_value,Pregnancies,Glucose,BloodPressure,SkinThickness,Insulin,BMI,DiabetesPedigreeFunction,Age
44,0.34648208469055375,0.0652302097259039,0.29712902031217775,-0.002837774900123108,0.003730472190837914,0.02377536638045618,-0.09928457867000781,-0.025487355048075457,0.0762625553182768
672,0.34648208469055375,0.046629781491739436,-0.15506588144769376,0.05031573657480929,0.006069946781357059,-0.12551839338433532,0.01826274006310609,-0.026195417551773313,0.059019402782237475
700,0.34648208469055375,-0.03786354067889635,-0.11012148312216981,0.0017226693809690606,-0.026709000011795925,0.028603224579743583,0.017105411477498212,-0.028066926943869235,-0.12115243937203295
630,0.34648208469055375,0.05988858839495687,-0.054815925589185736,-0.005420963073951635,-0.008681629935971841,0.017956792991162027,-0.12992045323627774,0.023720753638999125,0.04079075211971569
81,0.34648208469055375,-0.02490833535782171,-0.1951944954908906,0.009755430594515524,-0.004335647464403173,0.009947277583958648,0.02028804546938125,-0.026937045375717634,-0.07009731464957648
389,0.34648208469055375,-0.0038541247374378426,-0.08795072612625997,-0.004187549192307215,-0.009413115379398004,-0.09419223524551415,0.04034288207543953,0.09427234758086595,0.023500436334057732
387,0.34648208469055375,0.07770114300007266,-0.14428585083251555,0.024704899073485737,0.024410984838394358,0.020375172865314907,0.11434804315557723,-0.05307020251372415,0.04933372572284067
408,0.34648208469055375,0.06843619281769549,0.3752358465663198,0.015766199092168462,-0.0065706716557766,0.01724031974529534,-0.156816783007512,0.0189346262682527,0.02629218548300331
163,0.34648208469055375,-0.026245476979631678,-0.11849081735281619,-0.007604556140076233,-0.024194102330991323,0.013113779641227565,0.01273383507420682,-0.00311153482698085,-0.11268321177549218
335,0.34648208469055375,0.0016014638854428595,0.28727192349094743,0.006722347540329845,0.047273895695932225,0.042203946784543395,0.1610644806700514,-0.02603356239246709,-0.03658658036533609
471,0.34648208469055375,0.02115958189544781,0.12025724089210305,0.027377269420240487,0.06629150993593882,0.029493989585665233,0.05609519613368574,-0.07509779562859868,-0.0470590769250361
78,0.34648208469055375,0.021157814192069996,0.08662955852750179,0.03805221460662556,0.003959614726097407,0.03519887757820447,0.14653511182535595,-0.03759270672071177,-0.07042256942569644
307,0.34648208469055375,0.006654745773702726,0.05067728206746359,0.0007869760636002987,-0.042439617333927614,0.030706397674729716,-0.16097611214525967,-0.03940777586514246,-0.06748398092571971
392,0.34648208469055375,-0.02455650637957599,-0.009945847144224767,-0.00981144471200044,-0.03757109545181133,0.052437043726238294,-0.13105825356797693,-0.010869579791113493,-0.08010640137008916
678,0.34648208469055375,-0.02713789004313844,-0.07203094891575147,-0.02810374967302218,-0.004594260297658004,0.01944441088035773,0.023932434406000118,-0.03253972889527884,-0.07045235215206243
116,0.34648208469055375,-0.039153585031200644,-0.05790251884134141,-0.00209754631345206,-0.003190538952339316,0.028943681066482905,0.03086544932503377,-0.06595199158009657,0.07200496563635964
660,0.34648208469055375,0.05017961375880539,0.3341003078222168,0.0233929410620434,-0.00045309888495934043,0.017668375984623112,-0.06127066097630392,-0.026745792252227958,0.08164622879524919
742,0.34648208469055375,-0.026121118709494608,-0.07966166512118827,-0.028757054981455952,-0.03112024055001619,-0.008783020455060832,-0.031056705758402112,-0.024904561962673395,-0.09107771715226311
260,0.34648208469055375,-0.010300784657654,0.38690779414861187,-0.0035903535702586924,-0.04099924002403904,0.041324417039717926,0.04977914930890799,-0.03423254426886047,0.05962947733302125
533,0.34648208469055375,-0.0036375139656870535,-0.19438625422910652,0.028790427271360195,-0.009304881534382931,0.016788599677895834,0.05305826815183638,-0.0017940544338291696,0.044003324371359696
140,0.34648208469055375,0.001602070480484283,-0.01875901516272446,0.0040034613432728995,-0.004076558834382159,0.01106110792326281,-0.18413940601389517,0.005262321964073196,0.11356393360935498
13,0.34648208469055375,-0.01279255729787715,0.3054712078906584,-0.027676387244947805,-0.015173119886210423,0.012668993599907629,0.03482002506758843,0.007498809849321591,0.058700943331004576
17,0.34648208469055375,0.09669621832340952,-0.08198939950719264,0.008232055213269925,-0.007158190169383228,0.02089117186473625,0.016816923332993575,-0.044559043111412414,0.0445881793630251
245,0.34648208469055375,0.0556393546787302,0.25480709521258077,0.01697686999791893,-0.04598428003587119,0.020235387824207116,0.039042741936161744,0.033774108733493104,0.06402663696222571
517,0.34648208469055375,0.03729648220414998,-0.021056571854162986,-0.01777178131632156,-0.007227456592680426,0.02290411903485163,0.026971386405524194,-0.0437973227451546,0.12619906017324017
62,0.34648208469055375,-0.006733221211798923,-0.17635955067230533,-0.009754832217124606,-0.016255673193300558,0.004806113145421745,-0.14608213547619125,0.016466624655483358,0.027430590279262125
480,0.34648208469055375,-0.01611656381813893,0.27576863792132067,-0.011896302882186644,0.0024774570162866116,0.00965895096101566,0.029211458944869824,0.012582981412268674,0.046831295754009836
629,0.34648208469055375,-0.008747436413231398,-0.11399873775887846,-0.005778106525291655,-0.02611615163068317,0.0035578738051650557,-0.09972798943454078,-0.0294628834522815,-0.06120865328081213
64,0.34648208469055375,0.0506812435927056,-0.013376944724747132,0.04032760189415358,0.006468904935022706,0.04769518486953568,0.0869100642022928,-0.00857072377371391,0.1333825843141968
3,0.34648208469055375,-0.01946039379223186,-0.11395214426999409,-0.002936231343310396,-0.01666447528490573,-0.04205867878851539,-0.033916697731194205,-0.024694390761766525,-0.07279907271863598
158,0.34648208469055375,-0.020778028756075536,-0.11824240622732252,0.0005421237679014984,-0.019304699709534284,-0.08434351566400988,-0.01171783978283011,-0.02729987329257686,-0.060337845026106195
83,0.34648208469055375,-0.003946688232918728,-0.10684501688534308,-0.0067144643465660864,-0.01850460417884598,0.004298213736217747,-0.11281174240112357,-0.024469448378543538,-0.07248833400343156
437,0.34648208469055375,-0.008583765779398114,0.133282307666255,0.025909982828419772,0.005006215349521408,0.030147645354063363,0.0040542031252323845,0.0031794124722207564,-0.004478085706867731
153,0.34648208469055375,-0.03378679087564233,0.06037399223329065,-0.03505407402056389,0.037354176373410715,0.038568146679279484,0.034607935727754266,0.032664719612852465,-0.056210190420935655
469,0.34648208469055375,-0.0015139194735993666,0.1209435710250885,0.00835478231563096,0.02897879206732407,0.04149949292907328,0.16698110809808223,0.043638704859403736,-0.05536461651155795
124,0.34648208469055375,0.013161381774330797,-0.07181195804271168,0.002839083933877235,0.0030252470100261184,0.018104835696382847,0.047793377857383613,-0.038213312170312146,-0.12638074074953046
305,0.34648208469055375,-0.03578362315157518,-0.07153384477811922,-0.0025282069593551264,0.018482054026884867,-0.04488490981286798,0.022347835330298823,-0.07774372504669703,0.00016233570087666988
767,0.34648208469055375,-0.024315938285814524,-0.17475299062500796,0.004685432404604415,0.005683809845619545,0.011554704575339945,0.023078145443366845,-0.04047210828712445,-0.10694313976153826
746,0.34648208469055375,-0.03204267329805191,0.10299166558110022,-0.006972905404013278,0.036743070156986295,0.026072093204609,0.22789576972687908,0.029647971972537837,-0.05081707663060142
345,0.34648208469055375,0.06342013507946564,-0.010482509545138022,0.000290445000635644,0.03695028452024276,-0.07847037938114411,0.03894588793096989,-0.005973462848338804,0.09883751455275315
745,0.34648208469055375,0.09298427351851757,-0.1034549018688538,0.015868822374046198,0.02752475247286967,-0.10337669775997606,0.044295451990010046,-0.005390189893894286,0.0850664044767263
596,0.34648208469055375,0.025105947758368843,-0.21033167520248994,0.0074120203272016304,-0.004676299724598072,0.015326995941195076,0.11789483606417943,-0.050521029147687316,0.07830711929327683
279,0.34648208469055375,-0.027022056339649814,-0.06998669945016057,-0.0019677139235149696,-0.016515100950545744,0.027441120915689836,-0.13032322341522717,0.04345942481719319,-0.07156783634433916
264,0.34648208469055375,-0.031206531184653385,-0.05161336618562399,0.003680078549916018,-0.004964345751135682,0.03221637352052849,0.05971337101208439,-0.034128665409555656,0.06982100075788607
380,0.34648208469055375,-0.03010024441621562,-0.08475051592599848,0.011371756200777667,0.014678609124146065,-0.06717390342129685,0.009999711483231264,0.08367063476867365,-0.07917813250387147
560,0.34648208469055375,-0.008708754455979248,-0.028796344183968085,0.007745977361556777,-0.00678040575215542,0.026186076594219912,0.03592407831764048,-0.10220698791604169,0.13015427534417345
276,0.34648208469055375,0.05110875569601573,-0.10495790950989643,-0.026431285554743427,-0.027477361134608556,0.005762747416260134,-0.13785664149680338,-0.022346209251078965,0.0007158191443006482
501,0.34648208469055375,-0.026200341964092554,-0.21499071631895264,0.013172453311710082,0.011023533182711858,0.008271151071586822,0.007340369252997517,-0.046744891312710486,-0.023353641913804506
415,0.34648208469055375,-0.009755456547611516,0.39027232757203983,0.005435434537260764,0.024387768750741123,0.06290640074801408,0.049329048152593376,-0.03661708364914126,-0.077440524254449
535,0.34648208469055375,-0.02311502700829643,0.05444755989051377,0.035243603266816345,2.6002077091143774e-08,0.024731205222132065,0.0257637095108711,-0.08283534398590102,-0.09571781758876662
558,0.34648208469055375,0.06794716002854552,-0.11646355683731179,-0.003237082240475596,0.027657982081317815,0.02842642236286899,0.16147830426880633,-0.09509884726343171,0.04280753290912723
484,0.34648208469055375,-0.013753504835657128,0.12020453174074348,0.040088833623090084,0.0011702563605018026,0.03030079143116899,0.1369893698023177,0.025843451546712262,0.022674185640570423
428,0.34648208469055375,0.00233844849014152,0.09613172856524363,0.003507840881346172,0.06664482649897176,0.04434897565244844,0.046102894531046774,-0.04582581842373196,-0.07973098088602039
89,0.34648208469055375,-0.019502070935119926,-0.08683075164353515,-0.005758356638726728,-0.023866656522428226,0.0030664744097751904,-0.1030985739998765,-0.03494115914231902,-0.07555099021832437
756,0.34648208469055375,0.04276166434487886,0.03053947864115402,-0.012576260876479456,0.07234351648431599,0.022639443267500316,0.021383328262868713,-0.027596664414843732,0.014023409600051578
531,0.34648208469055375,-0.007661125533573113,-0.10574607437436301,0.007171430956114855,0.003216207540165117,0.021233904352552683,0.17027486398268835,0.06720316830988482,-0.06717445992402346
712,0.34648208469055375,0.07158487922615116,0.014093102166646086,0.007009746770160498,0.04544932517428284,0.03852987448441911,0.10132881358337639,-0.009246164750900763,0.04476833865531117
532,0.34648208469055375,-0.029281557600831495,-0.15321886620536257,0.0011310797632471945,0.027537164602715804,-0.13108971850865134,0.03977640832515534,0.06083864718458562,0.01782475774858855
355,0.34648208469055375,0.07490994426286447,0.28830146599738876,0.01245504523710534,-0.001399202724977263,0.03041607099593968,0.03828821689143908,-0.03707918146790773,0.0676255561175927
713,0.34648208469055375,0.0045269112841820275,0.07153441763072825,-0.023571990660997924,-0.04482912336025493,0.035640700919763096,-0.14339441411548678,0.008692881002381043,-0.06508146739086867
